Unnamed: 0,Park Name,Location,Date Established,Area,Visitors (2019),Park Code,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Park Accepted,Sens?,Record Status,Occurrence,Nativeness,Abundance,NPS Tags,Observations,T&E,State Status,GRank,SRank
36561,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Charadriiformes,Laridae,81071,176830.0,Active,Larus delawarensis,Ring-billed Gull,Accepted,No,Approved,Present,Native,Uncommon,Resident,41.0,SC,WY: SOPC,G5,WY: S2
36567,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Charadriiformes,Laridae,81134,176888.0,Active,Sterna hirundo,Common Tern,Accepted,No,Approved,Present,Native,Uncommon,Resident,6.0,SC,WY: SOPC,G5,WY: S1
36575,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Charadriiformes,Scolopacidae,79267,176653.0,Active,Calidris melanotos,Pectoral Sandpiper,Accepted,No,Approved,Unconfirmed,Unknown,,,2.0,SU,,G5,WY: S4N
36577,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Charadriiformes,Scolopacidae,79282,176667.0,Active,Calidris pusilla,Semipalmated Sandpiper,Accepted,No,Approved,Unconfirmed,Native,,,2.0,SC,,G5,WY: S4N
36581,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Charadriiformes,Scolopacidae,79303,176686.0,Active,Limosa fedoa,Marbled Godwit,Accepted,No,Approved,Probably Present,Native,,,6.0,SC,,G5,WY: S4N
36582,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Charadriiformes,Scolopacidae,79200,176593.0,Active,Numenius americanus,Long-billed Curlew,Accepted,No,Approved,Present,Native,Uncommon,Breeder,34.0,RT,"WY: NSS3(Bb),SOC",G5,WY: S3S4B
36583,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Charadriiformes,Scolopacidae,80295,176735.0,Active,Phalaropus lobatus,Red-necked Phalarope,Accepted,No,Approved,Unconfirmed,Native,,,4.0,SC,WY: SOPC,G4G5,WY: S3N
36585,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Charadriiformes,Scolopacidae,79231,176620.0,Active,Tringa flavipes,Lesser Yellowlegs,Accepted,No,Approved,Probably Present,Native,,,9.0,SC,,G5,WY: S4N
36587,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Charadriiformes,Scolopacidae,79225,176615.0,Active,Tringa solitaria,Solitary Sandpiper,Accepted,No,Approved,Present,Native,Uncommon,Resident,9.0,SC,,G5,WY: S4N
36588,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Charadriiformes,Stercorariidae,80359,176793.0,Active,Stercorarius parasiticus,Parasitic Jaeger,Accepted,No,Approved,Unconfirmed,Native,,,3.0,SC,,G5,
36590,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Columbiformes,Columbidae,166819,-505732.0,Inactive,Patagioenas fasciata,Band-tailed Pigeon,Accepted,No,Approved,Unconfirmed,Native,,,1.0,SC,,G4,
36593,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Cuculiformes,Cuculidae,89102,177831.0,Active,Coccyzus americanus,Yellow-billed Cuckoo,Accepted,No,Approved,Unconfirmed,Native,,,1.0,T,"WY: NSSU,SOC",G5,WY: S1
36595,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Falconiformes,Falconidae,82533,175613.0,Active,Falco columbarius,Merlin,Accepted,No,Approved,Probably Present,Native,,,23.0,SC,"WY: NSSU,SOPC",G5,"WY: S3B,S4N"
36596,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Falconiformes,Falconidae,81853,175603.0,Active,Falco mexicanus,Prairie Falcon,Accepted,No,Approved,Present,Native,Uncommon,Breeder,65.0,SC,,G5,"WY: S4B,S4N"
36597,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Falconiformes,Falconidae,81854,175604.0,Active,Falco peregrinus,Peregrine Falcon,Accepted,No,Approved,Present,Native,Uncommon,Breeder,1.0,SC,"WY: NSS3(Bb),SOC",G4,WY: S2
36600,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Galliformes,Phasianidae,83131,175790.0,Active,Bonasa umbellus,Ruffed Grouse,Accepted,No,Approved,Present,Native,Common,Breeder,13.0,SC,,G5,WY: S5
36601,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Galliformes,Phasianidae,84272,175855.0,Active,Centrocercus urophasianus,"Greater Sage Grouse, Greater Sage-Grouse, Sage Grouse",Accepted,No,Approved,Present,Native,Uncommon,Breeder,113.0,RT,"WY: NSS4(Bc),SOC",G3G4,WY: S4
36605,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Gaviiformes,Gaviidae,81671,174469.0,Active,Gavia immer,"Common Loon, Great Northern Diver, Great Northern Loon",Accepted,No,Approved,Present,Native,Uncommon,Breeder,86.0,SC,"WY: NSS1(Aa),SOC",G5,"WY: S1B,S2N"
36608,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Gruiformes,Rallidae,87253,176259.0,Active,Coturnicops noveboracensis,Yellow Rail,Accepted,No,Approved,Present,Native,Rare,Resident,,SC,,G4,
36611,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Gruiformes,Rallidae,87212,176221.0,Active,Rallus limicola,Virginia Rail,Accepted,No,Approved,Present,Native,Uncommon,Breeder,6.0,SU,"WY: NSSU,SOPC",G5,WY: S2S4B
36617,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Cardinalidae,94258,179151.0,Active,Passerina amoena,Lazuli Bunting,Accepted,No,Approved,Present,Native,Common,Breeder,12.0,SC,,G5,WY: S5B
36621,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Certhiidae,90967,178803.0,Active,Certhia americana,Brown creeper,Accepted,No,Approved,Present,Native,Common,Breeder,,SC,,G5,WY: S4
36627,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Corvidae,87127,179750.0,Active,Nucifraga columbiana,Clark's Nutcracker,Accepted,No,Approved,Present,Native,Common,Breeder,3.0,SC,WY: NSS4(Bc),G5,WY: S3S4
36629,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Corvidae,154788,-501550.0,Inactive,Pica hudsonia,"American magpie, black-billed magpie",Accepted,No,Approved,Present,Native,Common,Breeder,5.0,SC,,G5,"WY: S5B,S5N"
36630,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Emberizidae,84745,179402.0,Active,Amphispiza belli,Sage Sparrow,Accepted,No,Approved,Unconfirmed,Unknown,,,2.0,SC,,,
36631,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Emberizidae,84736,179395.0,Active,Amphispiza bilineata,Black-throated Sparrow,Accepted,No,Approved,Unconfirmed,Native,,,3.0,SC,,G5,WY: SNA
36632,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Emberizidae,83844,179312.0,Active,Calamospiza melanocorys,Lark Bunting,Accepted,No,Approved,Unconfirmed,Native,,,8.0,SC,,G5,WY: S4B
36633,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Emberizidae,84710,179371.0,Active,Chondestes grammacus,Lark Sparrow,Accepted,No,Approved,Probably Present,Native,,,13.0,SC,,G5,"WY: S5B,S5N"
36636,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Emberizidae,85634,179484.0,Active,Melospiza lincolnii,Lincoln's Sparrow,Accepted,No,Approved,Present,Native,Common,Breeder,37.0,SC,,G5,"WY: S5B,S5N"
36637,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Emberizidae,85643,179492.0,Active,Melospiza melodia,Song Sparrow,Accepted,No,Approved,Present,Native,Common,Breeder,9.0,SC,,G5,"WY: S5B,S5N"
36639,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Emberizidae,85612,179464.0,Active,Passerella iliaca,"Fox Sparrow, Red Fox Sparrow",Accepted,No,Approved,Present,Native,Common,Breeder,31.0,SC,,G5,WY: S4B
36640,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Emberizidae,83842,179310.0,Active,Pipilo chlorurus,Green-tailed Towhee,Accepted,No,Approved,Present,Native,Common,Breeder,33.0,SC,,G5,"WY: S5B,S5N"
36644,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Emberizidae,84787,179440.0,Active,Spizella breweri,Brewer's Sparrow,Accepted,No,Approved,Present,Native,Common,Breeder,18.0,SC,"WY: NSS4(Bc),SOPC",G5,WY: S5
36645,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Emberizidae,84781,179435.0,Active,Spizella passerina,Chipping Sparrow,Accepted,No,Approved,Present,Native,Common,Breeder,16.0,SC,,G5,"WY: S5B,S5N"
36649,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Emberizidae,84802,179454.0,Active,Zonotrichia querula,"Harris' Sparrow, Harris's Sparrow",Accepted,No,Approved,Unconfirmed,Native,,,7.0,SC,,G5,WY: S5N
36652,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Fringillidae,95283,179233.0,Active,Carduelis pinus,Pine Siskin,Accepted,No,Approved,Present,Native,Common,Breeder,24.0,SC,,,
36654,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Fringillidae,94301,179190.0,Active,Carpodacus cassinii,Cassin's Finch,Accepted,No,Approved,Present,Native,Common,Breeder,,SC,,,
36656,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Fringillidae,94282,179173.0,Active,Coccothraustes vespertinus,Evening Grosbeak,Accepted,No,Approved,Present,Native,Common,Breeder,9.0,SC,,G5,"WY: S5B,S5N"
36657,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Fringillidae,94337,179222.0,Active,Leucosticte atrata,Black Rosy-Finch,Accepted,No,Approved,Present,Native,Common,Breeder,6.0,SC,"WY: NSSU,SOC",G4,"WY: S1B,S2N"
36659,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Fringillidae,95311,179259.0,Active,Loxia curvirostra,Red Crossbill,Accepted,No,Approved,Present,Native,Common,Breeder,56.0,SC,WY: NSS4(Bc),G5,"WY: S5B,S5N"
36662,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Hirundinidae,87409,178448.0,Active,Hirundo rustica,Barn Swallow,Accepted,No,Approved,Present,Native,Common,Breeder,3.0,SC,,G5,WY: S5B
36664,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Hirundinidae,87396,178436.0,Active,Riparia riparia,"Bank Swallow, Sand Martin",Accepted,No,Approved,Present,Native,Common,Breeder,23.0,SC,,G5,WY: S5B
36665,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Hirundinidae,87404,178443.0,Active,Stelgidopteryx serripennis,Northern Rough-winged Swallow,Accepted,No,Approved,Present,Native,Common,Breeder,14.0,SU,,G5,"WY: S5B,S5N"
36666,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Hirundinidae,87391,178431.0,Active,Tachycineta bicolor,Tree Swallow,Accepted,No,Approved,Present,Native,Abundant,Breeder,42.0,SC,,G5,"WY: S5B,S5N"
36669,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Icteridae,93599,179032.0,Active,Dolichonyx oryzivorus,Bobolink,Accepted,No,Approved,Present,Native,Uncommon,Breeder,7.0,SC,"WY: NSS4(Bc),SOC",G5,WY: S2S3B
36671,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Icteridae,264102,554267.0,Active,Icterus bullockii,Bullock's Oriole,Accepted,No,Approved,Probably Present,Native,,,,SC,,G5,"WY: S5B,S5N"
36672,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Icteridae,93655,179083.0,Active,Icterus galbula,"Baltimore Oriole, Northern Oriole",Accepted,No,Approved,Unconfirmed,Unknown,,,4.0,SC,,G5,WY: SNR
36675,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Icteridae,93606,179039.0,Active,Sturnella neglecta,Western Meadowlark,Accepted,No,Approved,Present,Native,Common,Breeder,25.0,SC,,G5,"WY: S5B,S5N"
36678,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Laniidae,88277,178515.0,Active,Lanius ludovicianus,Loggerhead Shrike,Accepted,No,Approved,Present,Native,Uncommon,Breeder,9.0,SC,"WY: NSS4(Bc),SOC",G4,WY: S4S5B
36680,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Mimidae,90009,178654.0,Active,Oreoscoptes montanus,Sage Thrasher,Accepted,No,Approved,Present,Native,Uncommon,Resident,10.0,SC,"WY: NSS4(Bc),SOPC",G4,WY: S5
36681,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Mimidae,89979,178627.0,Active,Toxostoma rufum,Brown Thrasher,Accepted,No,Approved,Unconfirmed,Native,,,1.0,SC,,G5,WY: S5B
36683,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Motacillidae,87465,178499.0,Active,Anthus spragueii,Sprague's Pipit,Accepted,No,Approved,Unconfirmed,Native,,,3.0,RT,WY: SOPC,G3G4,WY: SNA
36684,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Paridae,265874,554382.0,Active,Poecile atricapillus,Black-capped Chickadee,Accepted,No,Approved,Present,Native,Common,Breeder,,SC,,G5,"WY: S5B,S5N"
36685,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Paridae,265880,554385.0,Active,Poecile gambeli,Mountain Chickadee,Accepted,No,Approved,Present,Native,Common,Breeder,2.0,SC,,G5,"WY: S5B,S5N"
36689,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Parulidae,92654,178896.0,Active,Dendroica nigrescens,"Black-throated Gray Warbler, Black-throated Grey Warbler",Accepted,No,Approved,Unconfirmed,Native,,,1.0,SC,,,
36694,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Parulidae,92730,178964.0,Active,Icteria virens,Yellow-breasted Chat,Accepted,No,Approved,Unconfirmed,Native,,,2.0,SC,,G5,"WY: S4B,S4N"
36696,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Parulidae,92704,178940.0,Active,Oporornis tolmiei,MacGillivray's Warbler,Accepted,No,Approved,Present,Native,Common,Breeder,32.0,SC,,,
36701,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Parulidae,91031,178861.0,Active,Vermivora ruficapilla,Nashville Warbler,Accepted,No,Approved,Unconfirmed,Native,,,2.0,SC,,,
36702,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Parulidae,92740,178973.0,Active,Wilsonia pusilla,Wilson's Warbler,Accepted,No,Approved,Present,Native,Common,Breeder,36.0,SC,,,
36703,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Polioptilidae,88038,179853.0,Active,Polioptila caerulea,"Blue-gray Gnatcatcher, Blue-grey Gnatcatcher",Accepted,No,Approved,Unconfirmed,Native,,,2.0,SC,WY: NSS4(Bc),G5,WY: S3S4B
36711,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Troglodytidae,88380,178608.0,Active,Cistothorus palustris,Marsh Wren,Accepted,No,Approved,Present,Native,Common,Breeder,1.0,SU,,G5,WY: S4B
36715,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Turdidae,87177,179796.0,Active,Catharus fuscescens,Veery,Accepted,No,Approved,Unconfirmed,Native,,,2.0,SC,,G5,WY: S5B
36718,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Turdidae,87152,179773.0,Active,Ixoreus naevius,Varied Thrush,Accepted,No,Approved,Present,Native,Rare,Breeder,6.0,SC,,G5,WY: SNA
36720,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Turdidae,87195,179811.0,Active,Sialia currucoides,Mountain Bluebird,Accepted,No,Approved,Present,Native,Common,Breeder,18.0,SC,,G5,WY: S5B
36721,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Turdidae,87189,179806.0,Active,Sialia mexicana,Western Bluebird,Accepted,No,Approved,Unconfirmed,Unknown,,,1.0,SC,,G5,WY: SHB
36723,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Tyrannidae,267828,554221.0,Active,Contopus cooperi,Olive-sided Flycatcher,Accepted,No,Approved,Present,Native,Common,Breeder,15.0,SC,WY: SOPC,G4,WY: S4B
36729,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Tyrannidae,85827,178341.0,Active,Empidonax traillii,Willow Flycatcher,Accepted,No,Approved,Present,Native,Common,Breeder,8.0,SC,WY: NSS3(Bb),G5,WY: S5B
36731,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Passeriformes,Tyrannidae,85757,178279.0,Active,Tyrannus tyrannus,Eastern Kingbird,Accepted,No,Approved,Present,Native,Uncommon,Breeder,56.0,SC,,G5,"WY: S5B,S5N"
36737,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Pelecaniformes,Ardeidae,84416,174773.0,Active,Ardea herodias,Great Blue Heron,Accepted,No,Approved,Present,Native,Common,Breeder,46.0,SC,WY: NSS4(Bc),G5,WY: S4B
36738,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Pelecaniformes,Ardeidae,84508,174856.0,Active,Botaurus lentiginosus,American Bittern,Accepted,No,Approved,Present,Native,Uncommon,Breeder,24.0,SC,"WY: NSS3(Bb),SOC",G5,WY: S2S3B
36740,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Pelecaniformes,Ardeidae,84476,174827.0,Active,Egretta caerulea,Little Blue Heron,Accepted,No,Approved,Unconfirmed,Native,,,,SC,,G5,
36741,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Pelecaniformes,Ardeidae,84461,174813.0,Active,Egretta thula,Snowy Egret,Accepted,No,Approved,Present,Native,Uncommon,Resident,2.0,SC,"WY: NSS3(Bb),SOPC",G5,WY: S1S2B
36742,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Pelecaniformes,Ardeidae,84482,174832.0,Active,Nycticorax nycticorax,"Black-crowned Night Heron, Black-crowned Night-Heron",Accepted,No,Approved,Unconfirmed,Native,,,4.0,SC,"WY: NSS3(Bb),SOPC",G5,WY: S2S3B
36743,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Pelecaniformes,Pelecanidae,83382,174684.0,Active,Pelecanus erythrorhynchos,American White Pelican,Accepted,No,Approved,Present,Native,Common,Resident,109.0,SC,"WY: NSS4(Bc),SOC",G4,WY: S3S4B
36744,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Pelecaniformes,Pelecanidae,83383,174685.0,Active,Pelecanus occidentalis,Brown Pelican,Accepted,No,Approved,Unconfirmed,Unknown,,,1.0,DM,,G4,
36745,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Pelecaniformes,Threskiornithidae,85521,174926.0,Active,Plegadis chihi,White-faced ibis,Accepted,No,Approved,Present,Native,Uncommon,Breeder,,SC,"WY: NSS3(Bb),SOC",G5,WY: S1B
36746,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Piciformes,Picidae,84820,178154.0,Active,Colaptes auratus,Northern Flicker,Accepted,No,Approved,Present,Native,Common,Breeder,4.0,SU,,G5,"WY: S5B,S5N"
36747,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Piciformes,Picidae,84833,178166.0,Active,Dryocopus pileatus,Pileated Woodpecker,Accepted,No,Approved,Unconfirmed,Native,,,2.0,SC,,G5,
36748,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Piciformes,Picidae,84855,178186.0,Active,Melanerpes erythrocephalus,Red-headed Woodpecker,Accepted,No,Approved,Unconfirmed,Native,,,3.0,SC,WY: NSS4(Bc),G5,WY: S2S3B
36749,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Piciformes,Picidae,84866,178196.0,Active,Melanerpes lewis,"Lewis' Woodpecker, Lewis's Woodpecker",Accepted,No,Approved,Probably Present,Native,,,9.0,SC,"WY: NSSU,SOC",G4,WY: S3B
36750,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Piciformes,Picidae,84933,178256.0,Active,Picoides albolarvatus,White-headed Woodpecker,Accepted,No,Approved,Unconfirmed,Native,,,2.0,SC,,,
36751,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Piciformes,Picidae,84927,178250.0,Active,Picoides arcticus,Black-backed Woodpecker,Accepted,No,Approved,Present,Native,Rare,Breeder,19.0,RT,"WY: NSSU,SOC",G5,WY: S2
36753,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Piciformes,Picidae,84936,178259.0,Active,Picoides pubescens,Downy Woodpecker,Accepted,No,Approved,Present,Native,Common,Breeder,5.0,SC,,,
36754,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Piciformes,Picidae,85739,178262.0,Active,Picoides villosus,Hairy Woodpecker,Accepted,No,Approved,Present,Native,Common,Breeder,7.0,SU,,,
36756,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Piciformes,Picidae,84880,178208.0,Active,Sphyrapicus thyroideus,Williamson's Sapsucker,Accepted,No,Approved,Present,Native,Uncommon,Breeder,33.0,SC,"WY: NSS3(Bb),SOC",G5,WY: S3S4B
36757,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Piciformes,Picidae,84874,178202.0,Active,Sphyrapicus varius,Yellow-bellied Sapsucker,Accepted,No,Approved,Unconfirmed,Native,,,2.0,SC,,G5,
36758,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Podicipediformes,Podicipedidae,265055,554027.0,Active,Aechmophorus clarkii,Clark's grebe,Accepted,No,Approved,Present,Native,Uncommon,Breeder,,SC,"WY: NSSU,SOC",G5,WY: S2S3B
36759,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Podicipediformes,Podicipedidae,81710,174503.0,Active,Aechmophorus occidentalis,Western Grebe,Accepted,No,Approved,Present,Native,Uncommon,Breeder,,SC,WY: NSSU,G5,WY: S3S4B
36760,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Podicipediformes,Podicipedidae,81686,174482.0,Active,Podiceps auritus,Horned Grebe,Accepted,No,Approved,Probably Present,Native,,,7.0,SU,,G5,WY: SNA
36761,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Podicipediformes,Podicipedidae,81689,174485.0,Active,Podiceps nigricollis,"Black-necked Grebe, Eared Grebe",Accepted,No,Approved,Present,Native,Common,Breeder,17.0,SC,,G5,WY: S4B
36762,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Podicipediformes,Podicipedidae,81712,174505.0,Active,Podilymbus podiceps,Pied-billed Grebe,Accepted,No,Approved,Present,Native,Uncommon,Breeder,,SC,,G5,WY: S5
36763,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Strigiformes,Strigidae,82979,177942.0,Active,Aegolius acadicus,Northern Saw-whet Owl,Accepted,No,Approved,Present,Native,Uncommon,Breeder,37.0,SC,,G5,WY: S4
36765,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Strigiformes,Strigidae,82971,177935.0,Active,Asio flammeus,Short-eared Owl,Accepted,No,Approved,Present,Native,Uncommon,Breeder,33.0,SC,"WY: NSS4(Bc),SOC",G5,WY: S1S2
36766,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Strigiformes,Strigidae,82968,177932.0,Active,Asio otus,Long-eared Owl,Accepted,No,Approved,Present,Native,Uncommon,Breeder,16.0,SC,,G5,WY: S4
36767,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Strigiformes,Strigidae,82983,177946.0,Active,Athene cunicularia,Burrowing Owl,Accepted,No,Approved,Present,Native,Rare,Breeder,5.0,SC,"WY: NSSU,SOC",G4,WY: S3B
36774,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Strigiformes,Tytonidae,80736,177851.0,Active,Tyto alba,"Barn Owl, Common Barn-Owl, Western Barn Owl",Accepted,No,Approved,Present,Native,Rare,Resident,2.0,SC,WY: SOPC,G5,WY: S2
36775,Grand Teton National Park,Wyoming,"February 26, 1929",310044.36,3405614,GRTE,Bird,2,Suliformes,Phalacrocoracidae,83419,174717.0,Active,Phalacrocorax auritus,Double-crested Cormorant,Accepted,No,Approved,Present,Native,Common,Resident,69.0,SC,,G5,"WY: S3B,S5N"
