Unnamed: 0,Park Name,Location,Date Established,Area,Visitors (2019),Park Code,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Park Accepted,Sens?,Record Status,Occurrence,Nativeness,Abundance,NPS Tags,Observations,T&E,State Status,GRank,SRank
27533,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Asterales,Asteraceae,140511,37410.0,Active,Gaillardia pulchella,"firewheel, Indian blanket, Indianblanket, rosering gaillardia",Accepted,No,Approved,Not In Park,Non-native,,,,,,G4G5,FL: SNR
27544,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Boraginales,Heliotropiaceae,130272,31643.0,Active,Heliotropium angiospermum,"scorpionstail, scorpion's-tail",Accepted,No,Approved,Not In Park,Native,,,,,,G5,FL: SNR
27547,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Brassicales,Brassicaceae,124469,23063.0,Active,Brassica rapa,"bird's rape, birdsrape mustard, field mustard, rape, rape mustard, turnip rape, wild mustard, wild rutabaga, wild turnip",Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27548,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Brassicales,Brassicaceae,121323,22755.0,Active,Cakile edentula,American searocket,Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,FL: SNR
27554,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Caryophyllales,Aizoaceae,108595,19940.0,Active,Trianthema portulacastrum,"desert horsepurslane, desert horse-purslane, horse purslane",Accepted,No,Approved,Not In Park,Native,,,,,,G5,FL: SNR
27555,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Caryophyllales,Amaranthaceae,122919,20768.0,Active,Alternanthera maritima,Chaff Flower,Accepted,No,Approved,Not In Park,Native,,,,,,G3G5,FL: SNR
27556,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Caryophyllales,Amaranthaceae,122942,20770.0,Active,Alternanthera philoxeroides,"alligator weed, alligatorweed, pig weed",Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27557,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Caryophyllales,Amaranthaceae,121126,20751.0,Active,Amaranthus viridis,slender amaranth,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27571,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Commelinales,Commelinaceae,162572,505556.0,Active,Tradescantia zebrina,Wandering Jew,Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,FL: SNA
27573,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Ericales,Sapotaceae,120281,23830.0,Active,Pouteria campechiana,"canistel, eggfruit tree",Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27574,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Fabales,Fabaceae,128272,26416.0,Active,Abrus precatorius,"crab's eye, jequerity, precatory bean, rosary pea, rosarypea, tento muido",Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,FL: SNA
27576,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Fabales,Fabaceae,129180,26511.0,Active,Caesalpinia pulcherrima,"dwarf poinciana, flowerfence, pride-of-Barbados",Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27577,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Fabales,Fabaceae,129185,26516.0,Active,Cajanus cajan,pigeonpea,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27586,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Fabales,Fabaceae,157070,502440.0,Active,Erythrina variegata,tiger's claw,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27590,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Fabales,Fabaceae,161931,504766.0,Active,Rhynchosia minima,least snoutbean,Accepted,No,Approved,Not In Park,Native,,,,,,GNR,FL: SNR
27592,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Fabales,Fabaceae,162233,505181.0,Active,Senna surattensis,glossy shower,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27593,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Fabales,Fabaceae,167787,507837.0,Active,Sesbania herbacea,"bigpod sesbania, Colorado riverhemp, hemp sesbania, peatree",Accepted,No,Approved,Not In Park,Native,,,,,,,
27598,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Fabales,Fabaceae,125146,27016.0,Active,Vigna luteola,"Dalrymple vigna, deer pea, hairypod cowpea",Accepted,No,Approved,Not In Park,Native,,,,,,G5,FL: SNR
27601,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Gentianales,Apocynaceae,130867,30127.0,Active,Allamanda cathartica,golden trumpet,Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,FL: SNA
27605,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Gentianales,Apocynaceae,130930,30184.0,Active,Nerium oleander,oleander,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27610,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Gentianales,Apocynaceae,130979,30228.0,Active,Thevetia peruviana,luckynut,Accepted,No,Approved,Not In Park,Non-native,,,,,,GU,FL: SNA
27613,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Gentianales,Rubiaceae,139772,35091.0,Active,Psychotria ligustrifolia,Bahama wild coffee,Accepted,No,Approved,Not In Park,Non-native,,,,,FL: SE,G4,FL: S1
27616,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Lamiales,Acanthaceae,135268,34393.0,Active,Ruellia tweediana,"Britton's wild petunia, Mexican petunia",Accepted,No,Approved,Not In Park,Non-native,,,,,,,
27617,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Lamiales,Bignoniaceae,165539,505436.0,Active,Tecoma castanifolia,chestnutleaf trumpetbush,Accepted,No,Approved,Not In Park,Non-native,,,,,,G4,FL: SNA
27618,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Lamiales,Lamiaceae,155892,501608.0,Active,Coleus scutellarioides,common coleus,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,
27620,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Lamiales,Lamiaceae,128682,32753.0,Active,Salvia micrantha,Yucatan sage,Accepted,No,Approved,Not In Park,Native,,,,,,G5?,FL: SX
27621,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Lamiales,Lamiaceae,128670,32742.0,Active,Salvia serotina,littlewoman,Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,FL: SNR
27628,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Malpighiales,Calophyllaceae,155617,501152.0,Active,Calophyllum antillanum,"Alexandrian laurel, Antilles calophyllum, mast wood, Santa Maria",Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,FL: SNA
27637,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Malpighiales,Euphorbiaceae,123522,28259.0,Active,Codiaeum variegatum,garden croton,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,
27639,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Malpighiales,Euphorbiaceae,158941,502542.0,Active,Euphorbia milii,christplant,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27642,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Malpighiales,Euphorbiaceae,124202,28393.0,Active,Ricinus communis,"agaliya, castor bean, castorbean, lama palagi, maskerekur, toto ni vavalagi, uluchula skoki",Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27644,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Malpighiales,Phyllanthaceae,153731,501057.0,Active,Breynia disticha,snowbush,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27647,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Malvales,Malvaceae,123185,21616.0,Active,Hibiscus rosa-sinensis,"Chinese hibiscus, shoe-black plant",Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27649,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Malvales,Malvaceae,221014,531507.0,Active,Malvaviscus arboreus var. drummondii,wax mallow,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNRT4T5Q,FL: SNR
27659,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Myrtales,Lythraceae,159285,503345.0,Active,Lawsonia inermis,henna,Accepted,No,Approved,Not In Park,Non-native,,,,,,,
27660,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Myrtales,Myrtaceae,126180,27224.0,Active,Eugenia uniflora,"pitanga, Suriname cherry",Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,FL: SNA
27661,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Myrtales,Myrtaceae,126600,27240.0,Active,Psidium guajava,"abas, goyavier, guabang, guava, kautonga, kuahpa",Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,FL: SNA
27663,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Pandanales,Pandanaceae,157241,504095.0,Active,Pandanus tectorius,"pandan, Tahitian screwpine, textile screwpine, thatch screwpine",Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,
27664,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Pinales,Araucariaceae,169770,506780.0,Active,Araucaria columnaris,New Caledonia pine,Accepted,No,Approved,Not In Park,Non-native,,,,,,,
27670,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Poales,Juncaceae,144353,39309.0,Active,Juncus repens,lesser creeping rush,Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,FL: SNR
27679,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Poales,Poaceae,143656,40619.0,Active,Digitaria ciliaris,"fingergrass, Henry's crabgrass, kukaepua'a, saulangi, smooth crabgrass, southern crab grass, southern crabgrass, tropical crabgrass",Accepted,No,Approved,Not In Park,Native,,,,,,G5,FL: SNR
27684,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Poales,Poaceae,145589,40757.0,Active,Eragrostis prolifera,Dominican lovegrass,Accepted,No,Approved,Not In Park,Non-native,,,,,,G4G5,FL: SNR
27685,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Poales,Poaceae,143300,41741.0,Active,Eustachys glauca,saltmarsh fingergrass,Accepted,No,Approved,Not In Park,Native,,,,,,G4,FL: SNR
27688,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Poales,Poaceae,147234,40996.0,Active,Paspalum caespitosum,Blue Paspalum,Accepted,No,Approved,Not In Park,Native,,,,,,G5,FL: SNR
27694,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Poales,Poaceae,295937,566315.0,Active,Sporobolus indicus var. pyramidalis,West Indian dropseed,Accepted,No,Approved,Not In Park,Non-native,,,,,,G5TU,FL: SNA
27695,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Poales,Poaceae,146076,42147.0,Active,Sporobolus purpurascens,purple dropseed,Accepted,No,Approved,Not In Park,Non-native,,,,,,G4,
27696,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Poales,Poaceae,146077,42148.0,Active,Sporobolus pyramidatus,whorled dropseed,Accepted,No,Approved,Not In Park,Native,,,,RT,,G5,FL: SNR
27701,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Polypodiales,Pteridaceae,80980,17306.0,Active,Acrostichum danaeifolium,inland leatherfern,Accepted,No,Approved,Not In Park,Native,,,,,,G4G5,FL: SNR
27704,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Ranunculales,Papaveraceae,102583,18915.0,Active,Argemone mexicana,"Mexican prickly poppy, Mexican pricklypoppy, yellow pricklypoppy",Accepted,No,Approved,Not In Park,Native,,,,,,G5,FL: SNA
27705,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Rosales,Moraceae,105261,19083.0,Active,Ficus benjamina,weeping fig,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27706,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Rosales,Moraceae,105506,19093.0,Active,Ficus carica,"common fig, edible fig, fiku, piku",Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27708,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Rosales,Moraceae,156975,-502373.0,Active,Ficus hispida,,Accepted,No,Approved,Not In Park,Non-native,,,,,,,
27709,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Rosales,Moraceae,159929,502617.0,Active,Ficus palmata,Punjab fig,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,
27712,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Rosales,Rosaceae,158163,-502832.0,Active,Raphiolepis umbellata,,Accepted,No,Approved,Not In Park,Non-native,,,,,,,
27714,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Sapindales,Anacardiaceae,126800,28803.0,Active,Mangifera indica,mango,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27715,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Sapindales,Anacardiaceae,126810,28812.0,Active,Schinus terebinthifolius,"Brazilian peppertree, Brazilian pepper-tree, Christmas berry, Christmasberry, Florida holly, warui",Accepted,No,Approved,Not In Park,Non-native,,Management Priority,,,,G4,FL: SNA
27718,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Sapindales,Rutaceae,127421,28883.0,Active,Citrus aurantifolia,,Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27721,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Saxifragales,Crassulaceae,158299,503269.0,Active,Kalanchoe daigremontiana,devil's backbone,Accepted,No,Approved,Not In Park,Non-native,,,,,,,
27725,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Solanales,Convolvulaceae,136107,30764.0,Active,Ipomoea batatas,"`uala, sweet potato, sweetpotato, sweet-potato",Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,FL: SNA
27735,Dry Tortugas National Park,Florida,"October 26, 1992","64,701.22 acres (261.8 km2)",79200,DRTO,Vascular Plant,6,Zygophyllales,Zygophyllaceae,128413,29056.0,Active,Tribulus cistoides,"Jamaican feverplant, puncture vine",Accepted,No,Approved,Not In Park,Non-native,,,,,,GNR,FL: SNA
27844,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Bird,2,Charadriiformes,Laridae,81867,176944.0,Active,Anous minutus,Black Noddy,Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,FL: SNA
27903,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Bird,2,Columbiformes,Columbidae,82778,177162.0,Active,Columbina inca,Inca Dove,Accepted,No,Approved,Not In Park,Native,,,,,,G5,
27906,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Bird,2,Columbiformes,Columbidae,83468,177180.0,Active,Geotrygon montana,Ruddy Quail-Dove,Accepted,No,Approved,Not In Park,Non-native,,,,,,,
27909,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Bird,2,Columbiformes,Columbidae,82749,177136.0,Active,Streptopelia risoria,Ringed Turtle-Dove,Accepted,No,Approved,Not In Park,Non-native,,,,,,,
27931,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Bird,2,Gruiformes,Rallidae,87293,176295.0,Active,Fulica caribaea,Caribbean Coot,Accepted,No,Approved,Not In Park,Native,,,,,,,
28068,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Bird,2,Passeriformes,Turdidae,87189,179806.0,Active,Sialia mexicana,Western Bluebird,Accepted,No,Approved,Not In Park,Native,,Vagrant,,SC,,G5,
28117,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Bird,2,Piciformes,Picidae,85741,178264.0,Active,Campephilus principalis,Ivory-billed Woodpecker,Accepted,No,Approved,Not In Park,Native,,,,E,FL: FE,G1,FL: SH
28122,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Bird,2,Piciformes,Picidae,84934,178257.0,Active,Picoides borealis,Red-cockaded Woodpecker,Accepted,No,Approved,Not In Park,Native,,,,E,FL: FE,,
28147,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Bird,2,Suliformes,Sulidae,83398,174699.0,Active,Sula dactylatra,Masked Booby,Accepted,No,Approved,Not In Park,Non-native,,,,SC,,G5,FL: SNR
28171,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Reptile,3,Squamata,Colubridae,121921,209086.0,Active,Thamnophis sauritus nitae,Blue-striped Ribbon Snake,Accepted,No,Approved,Not In Park,Native,,,,,,G5T4,FL: SNR
28173,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Reptile,3,Squamata,Colubridae,121942,209104.0,Active,Thamnophis sirtalis similis,"Bluestripe Garter Snake, Blue-striped Garter Snake",Accepted,No,Approved,Not In Park,Native,,,,,,G5T4,FL: SNR
28230,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Anguilliformes,Muraenidae,66069,161186.0,Active,Gymnothorax funebris,green moray,Undecided,No,In Review,Not In Park,,,,,,,,
28237,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Anguilliformes,Ophichthidae,67969,161449.0,Active,Myrichthys breviceps,sharptail eel,Undecided,No,In Review,Not In Park,,,,,,,,
28244,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Atheriniformes,Atherinopsidae,674337,-746516.0,Inactive,Labidesthes sicculus vanhyningi,Southern brook silverside,Undecided,No,In Review,Not In Park,,,,,,,,
28249,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Atheriniformes,Atherinopsidae,674335,-746515.0,Active,Menidia martinica,rough silverside,Undecided,No,In Review,Not In Park,,,,,,,,
28250,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Atheriniformes,Atherinopsidae,71574,165994.0,Active,Menidia menidia,Atlantic silverside,Undecided,No,In Review,Not In Park,,,,,,,G5,FL: SNR
28261,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Beloniformes,Belonidae,671998,-746370.0,Active,Strongylura acus,Agujon needlefish,Undecided,No,In Review,Not In Park,,,,,,,,
28266,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Beloniformes,Exocoetidae,67474,165438.0,Active,Cypselurus furcatus,,Undecided,No,In Review,Not In Park,,,,,,,,
28283,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Clupeiformes,Clupeidae,69759,161733.0,Active,Brevoortia gunteri,finescale menhaden,Undecided,No,In Review,Not In Park,,,,,,,GNR,
28286,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Clupeiformes,Clupeidae,69758,161732.0,Active,Brevoortia tyrannus,Atlantic menhaden,Undecided,No,In Review,Not In Park,,,,,,,G5,FL: SNR
28290,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Clupeiformes,Clupeidae,69781,161753.0,Active,Harengula clupeola,"false herring, false pilchard",Undecided,No,In Review,Not In Park,,,,,,,,
28306,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Cypriniformes,Cyprinidae,70798,163350.0,Active,Carassius auratus,goldfish,Undecided,No,In Review,Not In Park,,,,,,,G5,FL: SNA
28308,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Cypriniformes,Cyprinidae,70857,163403.0,Active,Notropis chalybaeus,ironcolor shiner,Undecided,No,In Review,Not In Park,,,,,,,G4,FL: SNR
28311,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Cypriniformes,Cyprinidae,65684,163876.0,Active,Opsopoeodus emiliae,pugnose minnow,Undecided,No,In Review,Not In Park,,,,,SU,,G5,FL: SNR
28313,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Cyprinodontiformes,Cyprinodontidae,462207,647021.0,Active,Cyprinodon riverendi,,Undecided,No,In Review,Not In Park,,,,,,,,
28321,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Cyprinodontiformes,Fundulidae,460785,647751.0,Active,Fundulus grandis saguanus,Cuban gulf killifish,Undecided,No,In Review,Not In Park,,,,,,,G5T4,FL: S3
28322,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Cyprinodontiformes,Fundulidae,68914,165649.0,Active,Fundulus majalis,striped killifish,Undecided,No,In Review,Not In Park,,,,,,,G5,FL: SNR
28328,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Cyprinodontiformes,Poeciliidae,71043,165878.0,Active,Gambusia affinis,"mosquitofish, western mosquitofish",Undecided,No,In Review,Not In Park,,,,,,,G5,FL: SNR
28335,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Elopiformes,Megalopidae,267048,553289.0,Active,Megalops cyprinoides,"Indo-Pacific tarpon, oxeye",Undecided,No,In Review,Not In Park,,,,,,,,
28341,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Gasterosteiformes,Syngnathidae,66673,166601.0,Active,Cosmocampus brachycephalus,crested pipefish,Undecided,No,In Review,Not In Park,,,,,,,,
28345,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Gasterosteiformes,Syngnathidae,67133,166654.0,Active,Micrognathus criniger,,Undecided,No,In Review,Not In Park,,,,,,,,
28355,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Lepisosteiformes,Lepisosteidae,65029,161094.0,Active,Lepisosteus osseus,longnose gar,Undecided,No,In Review,Not In Park,Native,,,,,,G5,FL: SNR
28372,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Myliobatiformes,Urolophidae,63947,160965.0,Active,Urolophus jamaicensis,yellow stingray,Undecided,No,In Review,Not In Park,,,,,,,,
28375,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Ophidiiformes,Carapidae,64816,165096.0,Active,Carapus bermudensis,"Atlantic pearlfish, pearlfish",Undecided,No,In Review,Not In Park,,,,,,,GNR,
28380,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Ophidiiformes,Ophidiidae,74842,164883.0,Active,Rissola marginata,striped cusk-eel,Undecided,No,In Review,Not In Park,,,,,,,,
28386,Everglades National Park,Florida,"May 30, 1934","1,508,938.57 acres (6,106.5 km2)",1118300,EVER,Fish,5,Perciformes,Apogonidae,73094,168311.0,Active,Phaeoptyx pigmentaria,dusky cardinalfish,Undecided,No,In Review,Not In Park,,,,,,,,
